pdf, Part No.,Series Name,Size ( Dimension),Tolerance,T.C.R,Rated Power,Resistance Value
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07110RL,YC124-JR-07110RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,110
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0711KL,YC124-JR-0711KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,11 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0711RL,YC124-JR-0711RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,11
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07120KL,YC124-JR-07120KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,120 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07120RL,YC124-JR-07120RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,120
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0712KL,YC124-JR-0712KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,12 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0712RL,YC124-JR-0712RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,12
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07130KL,YC124-JR-07130KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,130 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07130RL,YC124-JR-07130RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,130
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0713KL,YC124-JR-0713KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,13 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0713RL,YC124-JR-0713RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,13
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07150KL,YC124-JR-07150KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,150 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07150RL,YC124-JR-07150RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,150
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0715KL,YC124-JR-0715KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,15 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0715RL,YC124-JR-0715RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,15
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07160KL,YC124-JR-07160KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,160 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07160RL,YC124-JR-07160RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,160
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0716KL,YC124-JR-0716KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,16 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0716RL,YC124-JR-0716RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,16
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07180KL,YC124-JR-07180KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,180 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07180RL,YC124-JR-07180RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,180
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0718KL,YC124-JR-0718KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,18 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0718RL,YC124-JR-0718RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,18
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-071K1L,YC124-JR-071K1L,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,1 100
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-071K2L,YC124-JR-071K2L,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,1 200
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-071K3L,YC124-JR-071K3L,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,1 300
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-071K5L,YC124-JR-071K5L,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,1 500
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-071K6L,YC124-JR-071K6L,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,1 600
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-071K8L,YC124-JR-071K8L,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,1 800
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-071KL,YC124-JR-071KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,1 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-071ML,YC124-JR-071ML,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,1 000 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-071R1L235003311118L9CAV241A1R10JMPF3,YC124-JR-071R1L235003311118L9CAV241A1R10JMPF3,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,1.1
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-071R3L,YC124-JR-071R3L,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% (or for jumper ordering),Based on Spec ,,1.3
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-071R5L,YC124-JR-071R5L,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,1.5
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-071RL,YC124-JR-071RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% (or for jumper ordering),Based on Spec ,,1
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07200KL,YC124-JR-07200KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,200 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07200RL,YC124-JR-07200RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,200
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0720KL,YC124-JR-0720KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,20 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0720RL,YC124-JR-0720RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,20
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07220KL,YC124-JR-07220KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,220 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07220RL,YC124-JR-07220RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,220
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0722KL,YC124-JR-0722KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,22 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0722RL,YC124-JR-0722RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,22
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07240KL,YC124-JR-07240KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,240 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07240RL,YC124-JR-07240RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,240
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0724KL,YC124-JR-0724KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,24 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0724RL,YC124-JR-0724RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,24
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07270KL,YC124-JR-07270KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,270 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07270RL,YC124-JR-07270RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,270
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0727KL,YC124-JR-0727KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,27 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0727RL,YC124-JR-0727RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,27
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-072K2L,YC124-JR-072K2L,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,2 200
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-072K4L,YC124-JR-072K4L,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,2 400
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-072K7L,YC124-JR-072K7L,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,2 700
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-072KL,YC124-JR-072KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,2 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-072R2L,YC124-JR-072R2L,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% (or for jumper ordering),Based on Spec ,,2.2
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-072R4L,YC124-JR-072R4L,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% (or for jumper ordering),Based on Spec ,,2.4
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-072R7L,YC124-JR-072R7L,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% (or for jumper ordering),Based on Spec ,,2.7
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-072RL,YC124-JR-072RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% (or for jumper ordering),Based on Spec ,,2
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07300KL,YC124-JR-07300KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,300 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07300RL,YC124-JR-07300RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,300
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0730KL,YC124-JR-0730KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,30 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0730RL,YC124-JR-0730RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,30
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07330KL,YC124-JR-07330KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,330 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07330RL,YC124-JR-07330RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,330
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0733KL,YC124-JR-0733KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,33 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0733RL,YC124-JR-0733RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,33
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07360KL,YC124-JR-07360KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,360 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07360RL,YC124-JR-07360RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,360
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0736KL,YC124-JR-0736KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,36 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0736RL,YC124-JR-0736RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,36
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07390KL,YC124-JR-07390KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,390 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07390RL,YC124-JR-07390RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,390
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0739KL,YC124-JR-0739KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,39 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0739RL,YC124-JR-0739RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,39
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-073K3L,YC124-JR-073K3L,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,3 300
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-073K6L,YC124-JR-073K6L,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,3 600
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-073K9L,YC124-JR-073K9L,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,3 900
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-073KL,YC124-JR-073KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,3 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-073R3L,YC124-JR-073R3L,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% (or for jumper ordering),Based on Spec ,,3.3
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-073R6L,YC124-JR-073R6L,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% (or for jumper ordering),Based on Spec ,,3.6
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-073R9L,YC124-JR-073R9L,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% (or for jumper ordering),Based on Spec ,,3.9
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-073RL,YC124-JR-073RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,3
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07430KL,YC124-JR-07430KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,430 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07430RL,YC124-JR-07430RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,430
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0743KL,YC124-JR-0743KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,43 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0743RL,YC124-JR-0743RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,43
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07470KL,YC124-JR-07470KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,470 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07470RL,YC124-JR-07470RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,470
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0747KL,YC124-JR-0747KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,47 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0747RL,YC124-JR-0747RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,47
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-074K3L,YC124-JR-074K3L,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,4 300
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-074K7L,YC124-JR-074K7L,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,4 700
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-074R3L,YC124-JR-074R3L,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% (or for jumper ordering),Based on Spec ,,4.3
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-074R7L,YC124-JR-074R7L,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% (or for jumper ordering),Based on Spec ,,4.7
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07510KL,YC124-JR-07510KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,510 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07510RL,YC124-JR-07510RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,510
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0751KL,YC124-JR-0751KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,51 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0751RL,YC124-JR-0751RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,51
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07560KL,YC124-JR-07560KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,560 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07560RL,YC124-JR-07560RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,560
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0756KL,YC124-JR-0756KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,56 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0756RL,YC124-JR-0756RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,56
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-075K1L,YC124-JR-075K1L,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,5 100
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-075K6L,YC124-JR-075K6L,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,5 600
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-075R1L,YC124-JR-075R1L,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,5.1
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-075R6L,YC124-JR-075R6L,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% (or for jumper ordering),Based on Spec ,,5.6
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07620KL,YC124-JR-07620KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,620 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07620RL,YC124-JR-07620RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,620
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0762KL,YC124-JR-0762KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,62 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0762RL,YC124-JR-0762RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,62
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07680KL,YC124-JR-07680KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,680 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07680RL,YC124-JR-07680RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,680
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0768KL,YC124-JR-0768KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,68 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0768RL,YC124-JR-0768RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,68
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-076K2L,YC124-JR-076K2L,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,6 200
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-076K8L,YC124-JR-076K8L,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,6 800
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-076R2L,YC124-JR-076R2L,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% (or for jumper ordering),Based on Spec ,,6.2
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-076R8L235003311688L9CAV241A6R80JMPF3,YC124-JR-076R8L235003311688L9CAV241A6R80JMPF3,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,6.8
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07750KL,YC124-JR-07750KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,750 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07750RL,YC124-JR-07750RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,750
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0775KL,YC124-JR-0775KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,75 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0775RL,YC124-JR-0775RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,75
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-077K5L,YC124-JR-077K5L,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,7 500
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-077R5L,YC124-JR-077R5L,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,7.5
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07820KL,YC124-JR-07820KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,820 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-07820RL,YC124-JR-07820RL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,820
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=YC124-JR-0782KL,YC124-JR-0782KL,R-Array/R-Network (convex),0402 x 4 (0408) ,±5% ,Based on Spec ,,82 000
