pdf, Part No.,Series Name,Size ( Dimension),Tolerance,T.C.R,Rated Power,Resistance Value
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE820R,MMF25SFRE820R,MMF,1/4W,±1%,±50ppm/°C,820,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE825R,MMF25SFRE825R,MMF,1/4W,±1%,±50ppm/°C,825,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE82K,MMF25SFRE82K,MMF,1/4W,±1%,±50ppm/°C,82 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE82K5,MMF25SFRE82K5,MMF,1/4W,±1%,±50ppm/°C,82 500,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE88K7,MMF25SFRE88K7,MMF,1/4W,±1%,±50ppm/°C,88 700,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE8K2,MMF25SFRE8K2,MMF,1/4W,±1%,±50ppm/°C,8 200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE91R,MMF25SFRE91R,MMF,1/4W,±1%,±50ppm/°C,91,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE9K1,MMF25SFRE9K1,MMF,1/4W,±1%,±50ppm/°C,9 100,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRE9R1,MMF25SFRE9R1,MMF,1/4W,±1%,±50ppm/°C,9.1,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRF0R22,MMF25SFRF0R22,MMF,1/4W,±1%,±100ppm/°C,0.22,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRF1R,MMF25SFRF1R,MMF,1/4W,±1%,±100ppm/°C,1,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRF2R,MMF25SFRF2R,MMF,1/4W,±1%,±100ppm/°C,2,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SFRF6R81,MMF25SFRF6R81,MMF,1/4W,±1%,±100ppm/°C,6.81,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SJR-0R22,MMF25SJR-0R22,MMF,1/4W,±5%,Base on Specs,0.22,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SJR-0R82,MMF25SJR-0R82,MMF,1/4W,±5%,Base on Specs,0.82,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF25SJRF0R22,MMF25SJRF0R22,MMF,1/4W,±5%,±100ppm/°C,0.22,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF50SBRD100R,MMF50SBRD100R,MMF,1/2W,±0.1%,±25ppm/°C,100,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF50SBRD1K,MMF50SBRD1K,MMF,1/2W,±0.1%,±25ppm/°C,1 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF50SFRE100R,MMF50SFRE100R,MMF,1/2W,±1%,±50ppm/°C,100,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF50SFRE182K,MMF50SFRE182K,MMF,1/2W,±1%,±50ppm/°C,182 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF50SFRE1K,MMF50SFRE1K,MMF,1/2W,±1%,±50ppm/°C,1 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF50SFRE1K5,MMF50SFRE1K5,MMF,1/2W,±1%,±50ppm/°C,1 500,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF50SFRE1M6,MMF50SFRE1M6,MMF,1/2W,±1%,±50ppm/°C,1 600 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF50SFRE1R,MMF50SFRE1R,MMF,1/2W,±1%,±50ppm/°C,1,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF50SFRE1R2,MMF50SFRE1R2,MMF,1/2W,±1%,±50ppm/°C,1.2,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF50SFRE1R21,MMF50SFRE1R21,MMF,1/2W,±1%,±50ppm/°C,1.21,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF50SFRE1R4,MMF50SFRE1R4,MMF,1/2W,±1%,±50ppm/°C,1.4,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF50SFRE200R,MMF50SFRE200R,MMF,1/2W,±1%,±50ppm/°C,200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF50SFRE20R,MMF50SFRE20R,MMF,1/2W,±1%,±50ppm/°C,20,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF50SFRE27K,MMF50SFRE27K,MMF,1/2W,±1%,±50ppm/°C,27 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF50SFRE2K7,MMF50SFRE2K7,MMF,1/2W,±1%,±50ppm/°C,2 700,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF50SFRE2R2,MMF50SFRE2R2,MMF,1/2W,±1%,±50ppm/°C,2.2,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF50SFRE33R,MMF50SFRE33R,MMF,1/2W,±1%,±50ppm/°C,33,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF50SFRE3R9,MMF50SFRE3R9,MMF,1/2W,±1%,±50ppm/°C,3.9,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF50SFRE470K,MMF50SFRE470K,MMF,1/2W,±1%,±50ppm/°C,470 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF50SFRE47R,MMF50SFRE47R,MMF,1/2W,±1%,±50ppm/°C,47,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF50SFRE4R7,MMF50SFRE4R7,MMF,1/2W,±1%,±50ppm/°C,4.7,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF50SFRE5K62,MMF50SFRE5K62,MMF,1/2W,±1%,±50ppm/°C,5 620,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF50SFRE5R1,MMF50SFRE5R1,MMF,1/2W,±1%,±50ppm/°C,5.1,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF50SFRE5R6,MMF50SFRE5R6,MMF,1/2W,±1%,±50ppm/°C,5.6,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF50SFRE6R8,MMF50SFRE6R8,MMF,1/2W,±1%,±50ppm/°C,6.8,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF50SFRF220R,MMF50SFRF220R,MMF,1/2W,±1%,±100ppm/°C,220,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF50SJR-47K,MMF50SJR-47K,MMF,1/2W,±5%,Base on Specs,47 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF50SJR-4R7,MMF50SJR-4R7,MMF,1/2W,±5%,Base on Specs,4.7,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMF50SJR-5R6,MMF50SJR-5R6,MMF,1/2W,±5%,Base on Specs,5.6,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMP100FRE0R,MMP100FRE0R,MMP,1W,±1%,±50ppm/°C,0,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMP100FRE100K,MMP100FRE100K,MMP,1W,±1%,±50ppm/°C,100 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMP100FRE10K,MMP100FRE10K,MMP,1W,±1%,±50ppm/°C,10 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMP100FRE10R,MMP100FRE10R,MMP,1W,±1%,±50ppm/°C,10,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMP100FRE120R,MMP100FRE120R,MMP,1W,±1%,±50ppm/°C,120,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMP100FRE12K,MMP100FRE12K,MMP,1W,±1%,±50ppm/°C,12 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMP100FRE15R,MMP100FRE15R,MMP,1W,±1%,±50ppm/°C,15,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMP100FRE1K2,MMP100FRE1K2,MMP,1W,±1%,±50ppm/°C,1 200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMP100FRE1M,MMP100FRE1M,MMP,1W,±1%,±50ppm/°C,1 000 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMP100FRE1R5,MMP100FRE1R5,MMP,1W,±1%,±50ppm/°C,1.5,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMP100FRE220R,MMP100FRE220R,MMP,1W,±1%,±50ppm/°C,220,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMP100FRE22K,MMP100FRE22K,MMP,1W,±1%,±50ppm/°C,22 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMP100FRE270K,MMP100FRE270K,MMP,1W,±1%,±50ppm/°C,270 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMP100FRE2K,MMP100FRE2K,MMP,1W,±1%,±50ppm/°C,2 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMP100FRE2R43,MMP100FRE2R43,MMP,1W,±1%,±50ppm/°C,2.43,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMP100FRE36K,MMP100FRE36K,MMP,1W,±1%,±50ppm/°C,36 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMP100FRE3K09,MMP100FRE3K09,MMP,1W,±1%,±50ppm/°C,3 090,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMP100FRE3R,MMP100FRE3R,MMP,1W,±1%,±50ppm/°C,3,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMP100FRE470K,MMP100FRE470K,MMP,1W,±1%,±50ppm/°C,470 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMP100FRE4R7,MMP100FRE4R7,MMP,1W,±1%,±50ppm/°C,4.7,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMP100FRE51K,MMP100FRE51K,MMP,1W,±1%,±50ppm/°C,51 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMP100FRE51R,MMP100FRE51R,MMP,1W,±1%,±50ppm/°C,51,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMP100FRE56K,MMP100FRE56K,MMP,1W,±1%,±50ppm/°C,56 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMP100FRE5K6,MMP100FRE5K6,MMP,1W,±1%,±50ppm/°C,5 600,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMP100FRE75K,MMP100FRE75K,MMP,1W,±1%,±50ppm/°C,75 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMP100FRF180R,MMP100FRF180R,MMP,1W,±1%,±100ppm/°C,180,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMP100JR-100K,MMP100JR-100K,MMP,1W,±5%,Base on Specs,100 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMP100JR-10R,MMP100JR-10R,MMP,1W,±5%,Base on Specs,10,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMP100JR-15K,MMP100JR-15K,MMP,1W,±5%,Base on Specs,15 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMP100JR-220K,MMP100JR-220K,MMP,1W,±5%,Base on Specs,220 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMP100JR-270K,MMP100JR-270K,MMP,1W,±5%,Base on Specs,270 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMP100JR-2K2,MMP100JR-2K2,MMP,1W,±5%,Base on Specs,2 200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMP100JR-39R,MMP100JR-39R,MMP,1W,±5%,Base on Specs,39,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMP100JR-47R,MMP100JR-47R,MMP,1W,±5%,Base on Specs,47,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMP100JR-5K6,MMP100JR-5K6,MMP,1W,±5%,Base on Specs,5 600,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMP100JR-9R1,MMP100JR-9R1,MMP,1W,±5%,Base on Specs,9.1,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MMP200FRE36K,MMP200FRE36K,MMP,2W,±1%,±50ppm/°C,36 000,
