pdf, Part No.,Series Name,Rated Power,Tolerance,T.C.R,Resistance Value
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-31R6,MF0207FRE52-31R6,MF0,0.6W,±1%,±50ppm/°C,31.6,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-324R,MF0207FRE52-324R,MF0,0.6W,±1%,±50ppm/°C,324,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-330K,MF0207FRE52-330K,MF0,0.6W,±1%,±50ppm/°C,330 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-330R,MF0207FRE52-330R,MF0,0.6W,±1%,±50ppm/°C,330,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-332K,MF0207FRE52-332K,MF0,0.6W,±1%,±50ppm/°C,332 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-332R,MF0207FRE52-332R,MF0,0.6W,±1%,±50ppm/°C,332,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-33K,MF0207FRE52-33K,MF0,0.6W,±1%,±50ppm/°C,33 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-33K2,MF0207FRE52-33K2,MF0,0.6W,±1%,±50ppm/°C,33 200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-33R,MF0207FRE52-33R,MF0,0.6W,±1%,±50ppm/°C,33,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-33R2,MF0207FRE52-33R2,MF0,0.6W,±1%,±50ppm/°C,33.2,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-34K8,MF0207FRE52-34K8,MF0,0.6W,±1%,±50ppm/°C,34 800,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-357R,MF0207FRE52-357R,MF0,0.6W,±1%,±50ppm/°C,357,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-365K,MF0207FRE52-365K,MF0,0.6W,±1%,±50ppm/°C,365 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-365R,MF0207FRE52-365R,MF0,0.6W,±1%,±50ppm/°C,365,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-36K5,MF0207FRE52-36K5,MF0,0.6W,±1%,±50ppm/°C,36 500,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-374K,MF0207FRE52-374K,MF0,0.6W,±1%,±50ppm/°C,374 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-37K4,MF0207FRE52-37K4,MF0,0.6W,±1%,±50ppm/°C,37 400,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-383R,MF0207FRE52-383R,MF0,0.6W,±1%,±50ppm/°C,383,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-390K,MF0207FRE52-390K,MF0,0.6W,±1%,±50ppm/°C,390 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-390R,MF0207FRE52-390R,MF0,0.6W,±1%,±50ppm/°C,390,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-392K,MF0207FRE52-392K,MF0,0.6W,±1%,±50ppm/°C,392 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-39K,MF0207FRE52-39K,MF0,0.6W,±1%,±50ppm/°C,39 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-39K2,MF0207FRE52-39K2,MF0,0.6W,±1%,±50ppm/°C,39 200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-39R,MF0207FRE52-39R,MF0,0.6W,±1%,±50ppm/°C,39,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-39R2,MF0207FRE52-39R2,MF0,0.6W,±1%,±50ppm/°C,39.2,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-3K,MF0207FRE52-3K,MF0,0.6W,±1%,±50ppm/°C,3 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-3K01,MF0207FRE52-3K01,MF0,0.6W,±1%,±50ppm/°C,3 010,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-3K16,MF0207FRE52-3K16,MF0,0.6W,±1%,±50ppm/°C,3 160,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-3K24,MF0207FRE52-3K24,MF0,0.6W,±1%,±50ppm/°C,3 240,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-3K3,MF0207FRE52-3K3,MF0,0.6W,±1%,±50ppm/°C,3 300,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-3K32,MF0207FRE52-3K32,MF0,0.6W,±1%,±50ppm/°C,3 320,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-3K48,MF0207FRE52-3K48,MF0,0.6W,±1%,±50ppm/°C,3 480,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-3K57,MF0207FRE52-3K57,MF0,0.6W,±1%,±50ppm/°C,3 570,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-3K6,MF0207FRE52-3K6,MF0,0.6W,±1%,±50ppm/°C,3 600,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-3K74,MF0207FRE52-3K74,MF0,0.6W,±1%,±50ppm/°C,3 740,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-3K83,MF0207FRE52-3K83,MF0,0.6W,±1%,±50ppm/°C,3 830,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-3K9,MF0207FRE52-3K9,MF0,0.6W,±1%,±50ppm/°C,3 900,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-3K92,MF0207FRE52-3K92,MF0,0.6W,±1%,±50ppm/°C,3 920,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-3R3,MF0207FRE52-3R3,MF0,0.6W,±1%,±50ppm/°C,3.3,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-3R9,MF0207FRE52-3R9,MF0,0.6W,±1%,±50ppm/°C,3.9,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-402K,MF0207FRE52-402K,MF0,0.6W,±1%,±50ppm/°C,402 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-402R,MF0207FRE52-402R,MF0,0.6W,±1%,±50ppm/°C,402,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-40K2,MF0207FRE52-40K2,MF0,0.6W,±1%,±50ppm/°C,40 200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-40R2,MF0207FRE52-40R2,MF0,0.6W,±1%,±50ppm/°C,40.2,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-412R,MF0207FRE52-412R,MF0,0.6W,±1%,±50ppm/°C,412,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-41R2,MF0207FRE52-41R2,MF0,0.6W,±1%,±50ppm/°C,41.2,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-42K2,MF0207FRE52-42K2,MF0,0.6W,±1%,±50ppm/°C,42 200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-430K,MF0207FRE52-430K,MF0,0.6W,±1%,±50ppm/°C,430 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-44K2,MF0207FRE52-44K2,MF0,0.6W,±1%,±50ppm/°C,44 200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-45K3,MF0207FRE52-45K3,MF0,0.6W,±1%,±50ppm/°C,45 300,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-464K,MF0207FRE52-464K,MF0,0.6W,±1%,±50ppm/°C,464 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-464R,MF0207FRE52-464R,MF0,0.6W,±1%,±50ppm/°C,464,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-46K4,MF0207FRE52-46K4,MF0,0.6W,±1%,±50ppm/°C,46 400,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-470K,MF0207FRE52-470K,MF0,0.6W,±1%,±50ppm/°C,470 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-470R,MF0207FRE52-470R,MF0,0.6W,±1%,±50ppm/°C,470,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-475K,MF0207FRE52-475K,MF0,0.6W,±1%,±50ppm/°C,475 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-475R,MF0207FRE52-475R,MF0,0.6W,±1%,±50ppm/°C,475,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-47K,MF0207FRE52-47K,MF0,0.6W,±1%,±50ppm/°C,47 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-47K5,MF0207FRE52-47K5,MF0,0.6W,±1%,±50ppm/°C,47 500,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-47R,MF0207FRE52-47R,MF0,0.6W,±1%,±50ppm/°C,47,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-47R5,MF0207FRE52-47R5,MF0,0.6W,±1%,±50ppm/°C,47.5,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-499K,MF0207FRE52-499K,MF0,0.6W,±1%,±50ppm/°C,499 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-499R,MF0207FRE52-499R,MF0,0.6W,±1%,±50ppm/°C,499,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-49K9,MF0207FRE52-49K9,MF0,0.6W,±1%,±50ppm/°C,49 900,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-49R9,MF0207FRE52-49R9,MF0,0.6W,±1%,±50ppm/°C,49.9,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-4K02,MF0207FRE52-4K02,MF0,0.6W,±1%,±50ppm/°C,4 020,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-4K22,MF0207FRE52-4K22,MF0,0.6W,±1%,±50ppm/°C,4 220,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-4K53,MF0207FRE52-4K53,MF0,0.6W,±1%,±50ppm/°C,4 530,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-4K64,MF0207FRE52-4K64,MF0,0.6W,±1%,±50ppm/°C,4 640,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-4K7,MF0207FRE52-4K7,MF0,0.6W,±1%,±50ppm/°C,4 700,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-4K75,MF0207FRE52-4K75,MF0,0.6W,±1%,±50ppm/°C,4 750,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-4K99,MF0207FRE52-4K99,MF0,0.6W,±1%,±50ppm/°C,4 990,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-4M7,MF0207FRE52-4M7,MF0,0.6W,±1%,±50ppm/°C,4 700 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-500R,MF0207FRE52-500R,MF0,0.6W,±1%,±50ppm/°C,500,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-510K,MF0207FRE52-510K,MF0,0.6W,±1%,±50ppm/°C,510 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-510R,MF0207FRE52-510R,MF0,0.6W,±1%,±50ppm/°C,510,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-511K,MF0207FRE52-511K,MF0,0.6W,±1%,±50ppm/°C,511 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-511R,MF0207FRE52-511R,MF0,0.6W,±1%,±50ppm/°C,511,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-51K,MF0207FRE52-51K,MF0,0.6W,±1%,±50ppm/°C,51 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-51K1,MF0207FRE52-51K1,MF0,0.6W,±1%,±50ppm/°C,51 100,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-51R,MF0207FRE52-51R,MF0,0.6W,±1%,±50ppm/°C,51,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-51R1,MF0207FRE52-51R1,MF0,0.6W,±1%,±50ppm/°C,51.1,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-52R3,MF0207FRE52-52R3,MF0,0.6W,±1%,±50ppm/°C,52.3,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-549K,MF0207FRE52-549K,MF0,0.6W,±1%,±50ppm/°C,549 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-549R,MF0207FRE52-549R,MF0,0.6W,±1%,±50ppm/°C,549,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-54K9,MF0207FRE52-54K9,MF0,0.6W,±1%,±50ppm/°C,54 900,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-54R9,MF0207FRE52-54R9,MF0,0.6W,±1%,±50ppm/°C,54.9,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-560K,MF0207FRE52-560K,MF0,0.6W,±1%,±50ppm/°C,560 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-560R,MF0207FRE52-560R,MF0,0.6W,±1%,±50ppm/°C,560,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-562K,MF0207FRE52-562K,MF0,0.6W,±1%,±50ppm/°C,562 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-56K,MF0207FRE52-56K,MF0,0.6W,±1%,±50ppm/°C,56 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-56K2,MF0207FRE52-56K2,MF0,0.6W,±1%,±50ppm/°C,56 200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-56R,MF0207FRE52-56R,MF0,0.6W,±1%,±50ppm/°C,56,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-56R2,MF0207FRE52-56R2,MF0,0.6W,±1%,±50ppm/°C,56.2,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-5K1,MF0207FRE52-5K1,MF0,0.6W,±1%,±50ppm/°C,5 100,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-5K11,MF0207FRE52-5K11,MF0,0.6W,±1%,±50ppm/°C,5 110,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-5K49,MF0207FRE52-5K49,MF0,0.6W,±1%,±50ppm/°C,5 490,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-5K6,MF0207FRE52-5K6,MF0,0.6W,±1%,±50ppm/°C,5 600,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-5K62,MF0207FRE52-5K62,MF0,0.6W,±1%,±50ppm/°C,5 620,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-604R,MF0207FRE52-604R,MF0,0.6W,±1%,±50ppm/°C,604,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-619K,MF0207FRE52-619K,MF0,0.6W,±1%,±50ppm/°C,619 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-619R,MF0207FRE52-619R,MF0,0.6W,±1%,±50ppm/°C,619,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-61K9,MF0207FRE52-61K9,MF0,0.6W,±1%,±50ppm/°C,61 900,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-61R9,MF0207FRE52-61R9,MF0,0.6W,±1%,±50ppm/°C,61.9,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-620R,MF0207FRE52-620R,MF0,0.6W,±1%,±50ppm/°C,620,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-62K,MF0207FRE52-62K,MF0,0.6W,±1%,±50ppm/°C,62 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-634K,MF0207FRE52-634K,MF0,0.6W,±1%,±50ppm/°C,634 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-649K,MF0207FRE52-649K,MF0,0.6W,±1%,±50ppm/°C,649 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-64R9,MF0207FRE52-64R9,MF0,0.6W,±1%,±50ppm/°C,64.9,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-665R,MF0207FRE52-665R,MF0,0.6W,±1%,±50ppm/°C,665,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-66R5,MF0207FRE52-66R5,MF0,0.6W,±1%,±50ppm/°C,66.5,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-680K,MF0207FRE52-680K,MF0,0.6W,±1%,±50ppm/°C,680 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-680R,MF0207FRE52-680R,MF0,0.6W,±1%,±50ppm/°C,680,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-681K,MF0207FRE52-681K,MF0,0.6W,±1%,±50ppm/°C,681 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-681R,MF0207FRE52-681R,MF0,0.6W,±1%,±50ppm/°C,681,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-68K,MF0207FRE52-68K,MF0,0.6W,±1%,±50ppm/°C,68 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-68K1,MF0207FRE52-68K1,MF0,0.6W,±1%,±50ppm/°C,68 100,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-68R,MF0207FRE52-68R,MF0,0.6W,±1%,±50ppm/°C,68,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-68R1,MF0207FRE52-68R1,MF0,0.6W,±1%,±50ppm/°C,68.1,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-69R8,MF0207FRE52-69R8,MF0,0.6W,±1%,±50ppm/°C,69.8,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-6K19,MF0207FRE52-6K19,MF0,0.6W,±1%,±50ppm/°C,6 190,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-6K2,MF0207FRE52-6K2,MF0,0.6W,±1%,±50ppm/°C,6 200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-6K8,MF0207FRE52-6K8,MF0,0.6W,±1%,±50ppm/°C,6 800,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-6K81,MF0207FRE52-6K81,MF0,0.6W,±1%,±50ppm/°C,6 810,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-6R8,MF0207FRE52-6R8,MF0,0.6W,±1%,±50ppm/°C,6.8,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-6R98,MF0207FRE52-6R98,MF0,0.6W,±1%,±50ppm/°C,6.98,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-71K5,MF0207FRE52-71K5,MF0,0.6W,±1%,±50ppm/°C,71 500,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-750K,MF0207FRE52-750K,MF0,0.6W,±1%,±50ppm/°C,750 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-750R,MF0207FRE52-750R,MF0,0.6W,±1%,±50ppm/°C,750,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-75K,MF0207FRE52-75K,MF0,0.6W,±1%,±50ppm/°C,75 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-75R,MF0207FRE52-75R,MF0,0.6W,±1%,±50ppm/°C,75,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-7K5,MF0207FRE52-7K5,MF0,0.6W,±1%,±50ppm/°C,7 500,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-80K6,MF0207FRE52-80K6,MF0,0.6W,±1%,±50ppm/°C,80 600,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-820K,MF0207FRE52-820K,MF0,0.6W,±1%,±50ppm/°C,820 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-820R,MF0207FRE52-820R,MF0,0.6W,±1%,±50ppm/°C,820,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-825K,MF0207FRE52-825K,MF0,0.6W,±1%,±50ppm/°C,825 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-825R,MF0207FRE52-825R,MF0,0.6W,±1%,±50ppm/°C,825,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-82K,MF0207FRE52-82K,MF0,0.6W,±1%,±50ppm/°C,82 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-82K5,MF0207FRE52-82K5,MF0,0.6W,±1%,±50ppm/°C,82 500,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-82R,MF0207FRE52-82R,MF0,0.6W,±1%,±50ppm/°C,82,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-82R5,MF0207FRE52-82R5,MF0,0.6W,±1%,±50ppm/°C,82.5,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-8K2,MF0207FRE52-8K2,MF0,0.6W,±1%,±50ppm/°C,8 200,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-8K25,MF0207FRE52-8K25,MF0,0.6W,±1%,±50ppm/°C,8 250,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-8K66,MF0207FRE52-8K66,MF0,0.6W,±1%,±50ppm/°C,8 660,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-8R2,MF0207FRE52-8R2,MF0,0.6W,±1%,±50ppm/°C,8.2,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-909K,MF0207FRE52-909K,MF0,0.6W,±1%,±50ppm/°C,909 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-909R,MF0207FRE52-909R,MF0,0.6W,±1%,±50ppm/°C,909,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-90K9,MF0207FRE52-90K9,MF0,0.6W,±1%,±50ppm/°C,90 900,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-90R9,MF0207FRE52-90R9,MF0,0.6W,±1%,±50ppm/°C,90.9,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-910K,MF0207FRE52-910K,MF0,0.6W,±1%,±50ppm/°C,910 000,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-910R,MF0207FRE52-910R,MF0,0.6W,±1%,±50ppm/°C,910,
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=MF0207FRE52-91K,MF0207FRE52-91K,MF0,0.6W,±1%,±50ppm/°C,91 000,
