pdf, Part No.,Series Name,Voltage,Tolerance,Capacitance,Pitch,Case Size
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ016M0015RSC-0505,CZ016M0015RSC-0505,CZ (105°C  1000 Hours Low Impedance),16V,±20%,15,No Lead Cut /  Standard,0505
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ016M0022RSC-0505,CZ016M0022RSC-0505,CZ (105°C  1000 Hours Low Impedance),16V,±20%,22,No Lead Cut /  Standard,0505
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ016M0033RSC-0505,CZ016M0033RSC-0505,CZ (105°C  1000 Hours Low Impedance),16V,±20%,33,No Lead Cut /  Standard,0505
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ016M0033RSD-0605,CZ016M0033RSD-0605,CZ (105°C  1000 Hours Low Impedance),16V,±20%,33,No Lead Cut /  Standard,0605
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ016M0047RSD-0605,CZ016M0047RSD-0605,CZ (105°C  1000 Hours Low Impedance),16V,±20%,47,No Lead Cut /  Standard,0605
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ016M0068RSE-0806,CZ016M0068RSE-0806,CZ (105°C  1000 Hours Low Impedance),16V,±20%,68,No Lead Cut /  Standard,0806
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ016M0068RSH-0607,CZ016M0068RSH-0607,CZ (105°C  1000 Hours Low Impedance),16V,±20%,68,No Lead Cut /  Standard,0607
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ016M0100RSB-0405,CZ016M0100RSB-0405,CZ (105°C  1000 Hours Low Impedance),16V,±20%,100,No Lead Cut /  Standard,0405
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ016M0100RSD-0605,CZ016M0100RSD-0605,CZ (105°C  1000 Hours Low Impedance),16V,±20%,100,No Lead Cut /  Standard,0605
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ016M0100RSE-0806,CZ016M0100RSE-0806,CZ (105°C  1000 Hours Low Impedance),16V,±20%,100,No Lead Cut /  Standard,0806
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ016M0100RSH-0607,CZ016M0100RSH-0607,CZ (105°C  1000 Hours Low Impedance),16V,±20%,100,No Lead Cut /  Standard,0607
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ016M0150RSG-1010,CZ016M0150RSG-1010,CZ (105°C  1000 Hours Low Impedance),16V,±20%,150,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ016M0220RSG-1010,CZ016M0220RSG-1010,CZ (105°C  1000 Hours Low Impedance),16V,±20%,220,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ016M0220RSH-0607,CZ016M0220RSH-0607,CZ (105°C  1000 Hours Low Impedance),16V,±20%,220,No Lead Cut /  Standard,0607
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ016M0330RSG-1010,CZ016M0330RSG-1010,CZ (105°C  1000 Hours Low Impedance),16V,±20%,330,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ016M0470RSF-0810,CZ016M0470RSF-0810,CZ (105°C  1000 Hours Low Impedance),16V,±20%,470,No Lead Cut /  Standard,0810
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ016M0470RSG-1010,CZ016M0470RSG-1010,CZ (105°C  1000 Hours Low Impedance),16V,±20%,470,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ016M4R70RSB-0405,CZ016M4R70RSB-0405,CZ (105°C  1000 Hours Low Impedance),16V,±20%,4.7,No Lead Cut /  Standard,0405
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ016M6R80RSB-0405,CZ016M6R80RSB-0405,CZ (105°C  1000 Hours Low Impedance),16V,±20%,6.8,No Lead Cut /  Standard,0405
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ025M0010RSC-0505,CZ025M0010RSC-0505,CZ (105°C  1000 Hours Low Impedance),25V,±20%,10,No Lead Cut /  Standard,0505
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ025M0015RSD-0605,CZ025M0015RSD-0605,CZ (105°C  1000 Hours Low Impedance),25V,±20%,15,No Lead Cut /  Standard,0605
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ025M0022RSD-0605,CZ025M0022RSD-0605,CZ (105°C  1000 Hours Low Impedance),25V,±20%,22,No Lead Cut /  Standard,0605
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ025M0033RSD-0605,CZ025M0033RSD-0605,CZ (105°C  1000 Hours Low Impedance),25V,±20%,33,No Lead Cut /  Standard,0605
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ025M0047RSD-0605,CZ025M0047RSD-0605,CZ (105°C  1000 Hours Low Impedance),25V,±20%,47,No Lead Cut /  Standard,0605
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ025M0047RSH-0607,CZ025M0047RSH-0607,CZ (105°C  1000 Hours Low Impedance),25V,±20%,47,No Lead Cut /  Standard,0607
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ025M0068RSF-0810,CZ025M0068RSF-0810,CZ (105°C  1000 Hours Low Impedance),25V,±20%,68,No Lead Cut /  Standard,0810
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ025M0068RSH-0607,CZ025M0068RSH-0607,CZ (105°C  1000 Hours Low Impedance),25V,±20%,68,No Lead Cut /  Standard,0607
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ025M0100RSF-0810,CZ025M0100RSF-0810,CZ (105°C  1000 Hours Low Impedance),25V,±20%,100,No Lead Cut /  Standard,0810
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ025M0150RSG-1010,CZ025M0150RSG-1010,CZ (105°C  1000 Hours Low Impedance),25V,±20%,150,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ025M0220RSG-1010,CZ025M0220RSG-1010,CZ (105°C  1000 Hours Low Impedance),25V,±20%,220,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ025M0330RSG-1010,CZ025M0330RSG-1010,CZ (105°C  1000 Hours Low Impedance),25V,±20%,330,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ025M4R70RSB-0405,CZ025M4R70RSB-0405,CZ (105°C  1000 Hours Low Impedance),25V,±20%,4.7,No Lead Cut /  Standard,0405
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ025M6R80RSB-0405,CZ025M6R80RSB-0405,CZ (105°C  1000 Hours Low Impedance),25V,±20%,6.8,No Lead Cut /  Standard,0405
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ035M0010RSC-0505,CZ035M0010RSC-0505,CZ (105°C  1000 Hours Low Impedance),35V,±20%,10,No Lead Cut /  Standard,0505
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ035M0015RSD-0605,CZ035M0015RSD-0605,CZ (105°C  1000 Hours Low Impedance),35V,±20%,15,No Lead Cut /  Standard,0605
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ035M0022RSD-0605,CZ035M0022RSD-0605,CZ (105°C  1000 Hours Low Impedance),35V,±20%,22,No Lead Cut /  Standard,0605
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ035M0033RSE-0806,CZ035M0033RSE-0806,CZ (105°C  1000 Hours Low Impedance),35V,±20%,33,No Lead Cut /  Standard,0806
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ035M0033RSH-0607,CZ035M0033RSH-0607,CZ (105°C  1000 Hours Low Impedance),35V,±20%,33,No Lead Cut /  Standard,0607
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ035M0047RSD-0605,CZ035M0047RSD-0605,CZ (105°C  1000 Hours Low Impedance),35V,±20%,47,No Lead Cut /  Standard,0605
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ035M0047RSE-0806,CZ035M0047RSE-0806,CZ (105°C  1000 Hours Low Impedance),35V,±20%,47,No Lead Cut /  Standard,0806
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ035M0047RSH-0607,CZ035M0047RSH-0607,CZ (105°C  1000 Hours Low Impedance),35V,±20%,47,No Lead Cut /  Standard,0607
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ035M0068RSF-0810,CZ035M0068RSF-0810,CZ (105°C  1000 Hours Low Impedance),35V,±20%,68,No Lead Cut /  Standard,0810
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ035M0100RSG-1010,CZ035M0100RSG-1010,CZ (105°C  1000 Hours Low Impedance),35V,±20%,100,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ035M0150ESG-1010,CZ035M0150ESG-1010,CZ (105°C  1000 Hours Low Impedance),35V,±20%,150,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ035M0220RSF-0810,CZ035M0220RSF-0810,CZ (105°C  1000 Hours Low Impedance),35V,±20%,220,No Lead Cut /  Standard,0810
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ035M0220RSG-1010,CZ035M0220RSG-1010,CZ (105°C  1000 Hours Low Impedance),35V,±20%,220,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ035M0330RSG-1010,CZ035M0330RSG-1010,CZ (105°C  1000 Hours Low Impedance),35V,±20%,330,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ035M1R00RSB-0405,CZ035M1R00RSB-0405,CZ (105°C  1000 Hours Low Impedance),35V,±20%,1,No Lead Cut /  Standard,0405
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ035M1R50RSB-0405,CZ035M1R50RSB-0405,CZ (105°C  1000 Hours Low Impedance),35V,±20%,1.5,No Lead Cut /  Standard,0405
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ035M2R20RSB-0405,CZ035M2R20RSB-0405,CZ (105°C  1000 Hours Low Impedance),35V,±20%,2.2,No Lead Cut /  Standard,0405
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ035M3R30RSB-0405,CZ035M3R30RSB-0405,CZ (105°C  1000 Hours Low Impedance),35V,±20%,3.3,No Lead Cut /  Standard,0405
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ035M4R70RSB-0405,CZ035M4R70RSB-0405,CZ (105°C  1000 Hours Low Impedance),35V,±20%,4.7,No Lead Cut /  Standard,0405
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ035M6R80RSC-0505,CZ035M6R80RSC-0505,CZ (105°C  1000 Hours Low Impedance),35V,±20%,6.8,No Lead Cut /  Standard,0505
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ050M0010RSD-0605,CZ050M0010RSD-0605,CZ (105°C  1000 Hours Low Impedance),50V,±20%,10,No Lead Cut /  Standard,0605
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ050M0022RSE-0806,CZ050M0022RSE-0806,CZ (105°C  1000 Hours Low Impedance),50V,±20%,22,No Lead Cut /  Standard,0806
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ050M0033RSF-0810,CZ050M0033RSF-0810,CZ (105°C  1000 Hours Low Impedance),50V,±20%,33,No Lead Cut /  Standard,0810
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ050M0033RSG-0810,CZ050M0033RSG-0810,CZ (105°C  1000 Hours Low Impedance),50V,±20%,33,No Lead Cut /  Standard,0810
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ050M0033RSH-0607,CZ050M0033RSH-0607,CZ (105°C  1000 Hours Low Impedance),50V,±20%,33,No Lead Cut /  Standard,0607
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ050M0047RSG-1010,CZ050M0047RSG-1010,CZ (105°C  1000 Hours Low Impedance),50V,±20%,47,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ050M0047RSH-0607,CZ050M0047RSH-0607,CZ (105°C  1000 Hours Low Impedance),50V,±20%,47,No Lead Cut /  Standard,0607
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ050M0068RSG-1010,CZ050M0068RSG-1010,CZ (105°C  1000 Hours Low Impedance),50V,±20%,68,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ050M0100RSG-1010,CZ050M0100RSG-1010,CZ (105°C  1000 Hours Low Impedance),50V,±20%,100,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ050M0220RSG-1010,CZ050M0220RSG-1010,CZ (105°C  1000 Hours Low Impedance),50V,±20%,220,No Lead Cut /  Standard,1010
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ050M0R10RSB-0405,CZ050M0R10RSB-0405,CZ (105°C  1000 Hours Low Impedance),50V,±20%,0.1,No Lead Cut /  Standard,0405
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ050M0R22RSB-0405,CZ050M0R22RSB-0405,CZ (105°C  1000 Hours Low Impedance),50V,±20%,0.22,No Lead Cut /  Standard,0405
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ050M0R33RSB-0405,CZ050M0R33RSB-0405,CZ (105°C  1000 Hours Low Impedance),50V,±20%,0.33,No Lead Cut /  Standard,0405
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ050M0R47RSB-0405,CZ050M0R47RSB-0405,CZ (105°C  1000 Hours Low Impedance),50V,±20%,0.47,No Lead Cut /  Standard,0405
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ050M1R00RSB-0405,CZ050M1R00RSB-0405,CZ (105°C  1000 Hours Low Impedance),50V,±20%,1,No Lead Cut /  Standard,0405
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ050M2R20RSB-0405,CZ050M2R20RSB-0405,CZ (105°C  1000 Hours Low Impedance),50V,±20%,2.2,No Lead Cut /  Standard,0405
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ050M3R30RSB-0405,CZ050M3R30RSB-0405,CZ (105°C  1000 Hours Low Impedance),50V,±20%,3.3,No Lead Cut /  Standard,0405
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ050M4R70RSC-0505,CZ050M4R70RSC-0505,CZ (105°C  1000 Hours Low Impedance),50V,±20%,4.7,No Lead Cut /  Standard,0505
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=CZ050M6R80RSD-0605,CZ050M6R80RSD-0605,CZ (105°C  1000 Hours Low Impedance),50V,±20%,6.8,No Lead Cut /  Standard,0605
